id,turns,winner,white_rating,black_rating,opening_ply
XHFt54H2,46,white,2069,1875,4
dvaOpBf7,71,white,1862,1935,3
32HAoHnN,41,white,1937,1870,2
oYrblxoT,68,black,1973,1856,3
Ri2j8Grp,155,white,1842,1958,3
4VMOdzLc,31,white,1276,1486,3
dwD6nALp,41,white,1743,1504,5
Sa75TQlB,90,black,1504,1685,5
2L61S7HF,55,white,1685,1504,4
lNjpZ80C,3,white,1639,1504,3
2XcjLTLQ,21,white,1733,1504,5
1p0feC4C,52,black,1556,1588,4
oTQyUfti,55,white,1713,1525,6
VBc55ZZi,74,black,1823,1880,6
sAPXqdlz,66,black,1739,1713,7
Y9ZuB73w,6,black,1966,1616,6
GNMlLxOf,44,black,1620,1909,4
UZSvwdiU,164,black,1829,1500,4
IZMTlSvo,4,draw,1992,1811,2
q8AKR7Og,39,black,1413,1430,2
U5Hw7Zdu,67,white,2430,1413,3
C90Bcc1i,31,white,1666,1413,8
iwzSRzJc,42,white,1477,1413,7
mkMoAjHf,27,white,1806,1413,2
xUtDfXeF,24,black,1413,1806,5
Bv9YNC0E,85,white,1388,1413,2
vP1D6cZF,24,black,1413,1425,3
yzuSgZw2,31,white,1849,1413,3
XD55qO9Z,16,black,1413,1336,5
W9iGz0nU,29,black,1413,1820,2
W4TUkodv,50,white,1852,1413,1
wYb2JaHT,51,white,1861,1413,1
sk49Rjf7,119,draw,1421,1413,2
9OVNQcwG,68,black,1423,1432,5
hrm7OQKk,62,black,1431,1516,9
UdvXLd3O,110,black,1650,1414,3
n9XZA2TC,49,black,1424,1441,5
mnTiZGBX,74,white,1563,1431,6
KOgaXOnd,68,draw,1428,1527,3
3QFGC705,39,black,1439,1426,7
QKTR98Po,44,black,1587,1423,4
KmVQ0FmU,50,black,1390,1413,2
6g8kXohd,8,white,1403,1388,3
OcUlZ1e9,162,black,1600,1387,8
ygzhd5rG,47,white,1470,1395,5
nZN7jL4H,55,black,1406,1391,3
2sci7B5D,47,white,1379,1418,1
bK35FyCn,73,white,1411,1303,3
0EkdWvqZ,105,black,1387,1401,2
wcVLFOd0,48,black,1411,1404,6
iiBFxoUP,77,black,1418,1574,5
wH3HdNt3,38,black,1419,1382,5
9QExuXjM,48,black,1429,1432,2
nzaO64Gh,49,white,1492,1438,2
fGDDSEDW,35,black,1447,1499,5
1uGNsd5F,119,white,1436,1472,5
B9edNYCM,8,draw,1518,1431,2
PpevQcxE,141,white,1352,1444,2
ouOIGduL,39,white,1441,1464,8
Z9uKiTM9,52,black,1500,1432,3
RCIooR56,107,white,1424,1355,5
zpysQ7im,39,white,1441,1500,3
clQwRf5k,70,black,1710,1911,2
7ucvEF3N,48,black,1944,1896,7
qPhzgCHc,94,black,1944,1928,5
Bxk2Cw3t,70,black,1781,1930,3
Iz4kCsaW,51,white,1914,1788,9
4gWJqKH8,77,white,1892,1831,7
FOZbYGaE,30,black,1733,1875,8
KLvtpm3B,58,black,1791,1851,4
yhYumRBx,28,black,1940,1808,12
PN5Visk9,76,white,1774,1772,2
K0EFJITn,52,black,1850,1905,5
cN0V36CF,61,white,2041,1876,4
jhHWJ8FZ,85,white,1329,1876,3
l5AYZJiC,40,black,1670,1848,5
pbHf04ih,33,white,1814,1661,4
17JLFc6V,94,black,1884,1827,7
AZQS1PsZ,3,draw,1880,1886,3
YG3EekvM,93,white,1857,1537,3
kEzadLUL,64,black,1541,1817,3
2mGNpoRG,77,white,1662,1692,10
4NNYXtev,48,black,1500,1500,2
Q7T4S4nH,3,draw,1563,1396,3
XBodbP8L,61,white,1835,1396,7
7KsTGv60,27,white,1329,1061,4
Oq3FcG16,60,black,1067,1263,6
WnyCUnCz,115,white,1392,1500,3
1G1hMvgb,68,black,1000,999,4
AOQg4xfm,92,black,1006,1399,5
WVpipRhP,91,white,1404,1013,2
B7WFGkGD,74,black,1015,1563,5
JUAvhgaq,51,black,1015,1200,5
sRyFXHJR,81,white,1619,1017,7
6UP215gl,90,black,1020,1618,5
wmNLYhxS,37,white,1617,1022,4
z3JaisFJ,76,white,1173,1022,2
1ev76cYV,43,white,1169,1448,1
yUvdVC3O,37,white,1152,1471,5
iixJAorm,60,black,1494,1215,4
rWqdtETT,77,white,1194,1519,2
OSdvG7X4,35,white,1513,1273,4
2joKuwky,92,black,1240,1507,2
SJQg5wKh,43,white,1504,1139,1
9yyVbHP9,80,black,1148,1500,1
uL76LCY6,105,white,1497,1113,2
Pxeks6Ub,45,white,1494,1116,11
5mcT7cHA,39,white,1283,1516,7
G27XGIPw,73,white,1513,1156,1
DA0pBJVt,59,white,1507,1248,1
HT9jGdjU,53,white,1502,1227,1
y65ilxPM,23,white,1498,1147,1
GX8ODXpA,44,black,1248,1492,2
UKz2mznE,49,white,1485,1298,1
WSDMp2tP,63,white,1500,1329,3
Tez3imrA,48,black,1382,1644,1
YLKnQz8e,27,white,1638,1500,3
dqX2z2NQ,58,black,1611,1839,6
sOUvxrre,74,black,1622,1694,11
TXZnZt2B,24,white,1941,1626,10
psks6Oqx,25,white,1795,1635,6
qApxSgFL,71,black,1642,1847,2
3DpN699D,59,white,1900,1647,9
05yEsA2X,42,black,1649,2183,8
oHA26DEY,90,black,1651,2068,13
7C0pu0bM,28,black,1668,1808,6
WdGWYMpG,89,white,1855,1675,3
7lQl1pLL,36,white,2240,1677,8
m2VMqNxl,73,black,1678,2205,9
9NOjSBCT,33,black,1679,2293,19
zgeFBhrc,24,white,1921,1685,4
IxrGTHy1,32,draw,1674,2022,7
gzEgrUKO,68,white,1966,1679,11
nwbun3Jw,65,white,2105,1681,10
0WMiQL4a,60,white,1886,1688,7
RwKpsH9y,47,black,1690,2172,10
L5kXOMi3,49,white,2121,1693,11
UByusFX4,53,white,1918,1699,5
gUmnDSwx,51,black,1703,2021,8
KoF76pFq,56,black,1707,2021,5
S25mmjLL,82,white,2021,1711,7
ePXCD390,29,white,1694,1838,16
xMS1jleV,102,black,1906,1672,8
e6445o0w,94,black,1673,2300,17
jXJlViKg,25,white,2037,1677,7
w7sl8w3S,26,white,1920,1682,8
iKT0TtWr,60,black,1688,1935,8
H3kJWvTz,71,black,1896,1644,7
mrygvdDw,41,white,1870,1650,7
aureDRCW,52,white,1860,1657,4
1XV6WCtF,58,white,1786,1665,9
1eoeDhl1,19,white,2134,1667,8
sjJXBh9q,66,draw,1660,1852,9
lJ77EG2g,40,black,1793,1640,7
RnUg9lNl,75,black,1865,1617,18
ACpPb5Ib,56,black,1601,1943,6
sUDxproI,48,black,1603,2001,13
Ynkys6V3,50,white,1946,1607,7
eo3Vnld8,40,black,1612,1891,5
gxG8xX0g,34,white,1808,1619,7
CkIKEiO5,37,black,1624,1864,3
byHkZVFi,59,white,1922,1629,7
JLxVM7YF,73,white,1841,1636,7
WBgCVveR,41,white,1696,1702,7
TMeWFCLt,112,black,1642,1585,2
QysOsL9N,56,black,1765,1622,7
u88kT8Dm,64,black,1649,1500,2
rBrVmnev,89,white,1138,1104,1
vJYbmByx,74,black,1135,1125,2
WnnaCfWu,32,black,1157,1264,3
uqveYMiO,31,white,1126,1094,2
DTSZIvdP,87,white,1328,1146,2
UtgxJp5p,79,white,1681,1150,3
2Xl2plkX,114,black,1154,1679,6
s0oxkzeq,37,white,1165,1127,7
FEgZmqD5,102,black,1188,1415,4
vOhKxAjo,82,black,1096,1135,5
ySB5GooP,50,black,1135,1709,2
Ff3lRupy,110,draw,2186,1466,3
rk4f02Ey,48,black,1756,1466,3
pjke10PB,40,black,1181,1466,5
Z1itK2fZ,94,black,1766,1466,1
7CkoT5ea,57,black,1662,1466,6
H2kbnMj9,165,white,1869,1724,2
X5qppUyl,139,draw,1727,1627,2
M5gKgZE9,78,black,1750,1715,2
NOqYRjIX,94,draw,1887,1715,5
0YtMmCrd,38,black,1715,1887,9
ONUQ8gPQ,3,draw,1677,1716,1
G6VKivDE,85,white,1707,1637,5
OvpzATGs,48,black,1707,1193,3
VoFu0pRq,52,black,1707,2000,2
rDb9TFiX,53,white,2000,1707,5
JnoltEDM,115,white,1694,1755,4
6FbtL1V5,85,white,1683,1708,5
tZiBvPYz,56,black,1692,1756,5
WzPl2j8p,42,black,1275,1692,11
gyAWeakV,45,white,1707,1703,5
kLQdMwN1,164,draw,1862,1698,1
S5hniAGK,43,white,1683,1814,6
2pc5FX1T,101,white,1677,1460,4
oIuR15SF,121,draw,1500,1677,1
S3DTELFP,80,black,1677,1500,4
yqbT5neO,32,black,1500,1677,5
TLsgJKkX,88,black,1677,1245,6
7EPSvftW,106,black,1728,1677,5
mKVHKZPI,48,white,1677,1500,3
c6Sna8fi,89,white,1677,1728,6
1ofeO2HY,54,black,1687,1732,5
Igp6EEL4,77,white,2060,1687,2
DMLkRVHy,94,black,1699,1704,2
DayPmf7b,147,white,1834,1699,5
3JkXSw8v,63,white,1699,1834,6
OJvedTqM,61,white,1504,1398,4
G0v47gjY,62,black,1506,1978,3
Ztj95d5y,65,white,1494,1348,6
zr2YNz1Y,52,black,1522,1360,4
99S0SgsV,11,white,1342,1553,2
8wdxIATj,14,black,1924,1512,7
yriSMTMo,65,white,1554,1532,5
fJNMIh3Z,102,black,1623,1530,2
ZgkgfcvW,48,black,1511,1614,2
KaJa48UJ,49,white,1607,1463,2
z6fEQE3w,49,white,1606,1101,1
ERkRVkmJ,47,white,1596,1535,2
n0P9iCn7,62,black,1600,1880,5
cnDebFJR,66,black,1607,1771,2
hy0kprTi,90,black,1619,1593,2
GaGoYzaA,44,black,1634,1526,2
gxRokvhO,89,black,1547,1625,3
qvoMv041,92,black,1799,1634,3
aiCAlBKR,31,white,1634,1601,6
fZMlgLwA,30,black,1789,1607,4
oibBYYto,59,white,1901,1613,5
PQoFzEUf,18,white,1638,1631,1
twpeZNoy,155,white,1854,1631,5
qOhHwH0M,61,white,1627,1661,3
EiFxOLw5,59,white,2048,1661,8
eZQgfBqQ,13,white,1629,1858,2
WthQtCro,58,black,1895,1831,5
YoaDvXKo,69,white,1895,1636,5
5oqhjRu4,87,draw,1895,1893,5
Tk5Hrua4,122,black,1675,1895,3
Fhdzg9uv,24,black,1768,1895,3
VR8X0ao5,117,white,1853,1895,2
TAbkuzDm,62,black,1895,1774,7
nQIrTjdH,84,black,1808,1752,3
cNJpO4mt,44,black,1631,1500,2
9sxBhj4V,63,white,1804,1703,4
io5dzZiv,43,white,1633,1591,5
hDv2R6BT,26,black,1606,1465,7
GlXEsTe7,24,black,1472,1599,6
6h0G6j1R,23,white,1589,1569,8
gdtCoSCp,58,black,1600,1595,4
FxT1Bgfr,69,white,1571,1612,8
UithcC2Y,36,black,1626,1536,11
5cOae8z6,66,black,1561,1616,3
kouj7vzk,29,white,1610,1427,5
D9UOt6qm,88,black,1328,1607,3
aYtANhIr,42,black,1616,1673,7
aqxXX3WP,77,white,1448,1632,3
NTQol79s,15,black,1646,1573,5
d64SWOI4,47,white,1636,1601,4
vPmUfx98,84,black,1525,1628,5
lEMbjIVj,43,white,1618,1579,3
CLCmAakC,33,white,1689,1627,9
n6wUxvSC,45,white,1689,1637,11
6pP25Aqh,29,black,1650,1585,6
r3PrBblO,49,white,1642,1541,8
sca1xK3a,33,white,1633,1550,10
8IIoLziL,51,black,1647,1562,8
gq5rkMNe,41,white,1766,1655,2
qqd8hfis,22,white,1822,1662,8
j9bTTV88,22,black,1672,1706,4
yhlqqmAc,58,black,1682,1744,6
mdwujX7l,92,black,1757,1667,9
JUwbUJPz,76,black,1680,1673,5
wEfC8XgQ,47,white,1669,1629,11
7mvjWMep,23,white,1708,1680,6
9gCuEDpa,146,draw,1682,1629,8
VCfBDk7Y,90,black,1500,1676,4
HMO6u0Cy,34,white,1664,1649,12
AQiErv2V,27,white,1640,1664,5
umcyEyqd,52,black,1664,1626,11
mfXD0AL6,97,white,1618,1640,3
AxazxFl2,80,black,1648,1792,4
XyWLwvaf,20,black,1342,1632,1
ildA8Fp8,18,black,1402,1642,8
22tW8ArG,5,white,1706,1402,1
snhF54Py,40,white,1702,1500,2
puTB7LWh,5,white,1348,1545,1
Q2x9DXz4,71,white,1110,1500,1
6LNVAWHv,13,white,1110,1500,2
AbWNNin8,97,white,1110,1500,1
lG80eRz9,114,black,1968,2344,7
sM9kM0wE,86,black,2230,1948,10
A5X5WZBJ,53,white,1933,2008,5
Db8r6BRA,127,white,2003,1942,9
g5GsCu9c,92,black,1953,1957,3
NXyWhvji,81,white,1939,2011,6
P9JF4Rav,45,white,2197,1943,5
XHf0bz8h,79,white,2264,1946,6
zEWTkqYd,34,black,1949,2260,3
tMrlRj6H,83,white,1934,2045,2
W5TyBb6p,92,black,1939,2129,6
qNzJsU0x,65,white,2104,1939,6
VG2uaC3K,66,black,1947,2060,11
AlsPBB7X,72,black,1954,2082,3
Qf1k90mE,102,black,1965,1940,2
R8bmQGx9,31,white,1533,1270,3
a4CSG0tH,45,white,1679,1294,3
8jTABmIR,32,black,1352,1577,3
muiAFOVl,57,white,1514,2032,2
Kvs4ElAL,4,white,1775,1514,1
REfxHHD0,50,black,1514,2032,6
CeZDZc0g,55,white,1514,1333,7
ePVFyN9y,45,black,1531,1514,6
yCUXaARs,27,white,1514,1836,5
cVirlOkG,59,white,1521,1514,4
unNCAAzT,11,white,1511,1514,5
0fqbuNwq,7,white,1554,1104,5
JdI7WuGI,126,black,1364,1033,4
7dwko668,69,white,1033,1500,3
SzAZIZqu,49,white,1442,1041,2
9lovnw5E,40,black,1050,1439,2
A12OLEfT,51,white,1437,1060,2
8vCB2JF1,39,white,1842,1060,4
1dpUH7SR,85,white,1362,1076,3
1F6lftEX,64,white,1388,1112,6
R7gra2BG,10,black,1137,1383,2
ZPC5uB7w,13,white,1378,1170,4
3PXGO6tK,78,black,1218,1371,4
XNFwX8dj,21,white,1363,1299,3
8flC8xAs,31,white,1605,1352,5
lVS9uNQj,65,white,1559,1500,5
HRGjyK32,41,white,2005,978,7
guIt4MTW,54,black,978,2005,4
Mp3t2Q8D,108,draw,1483,2005,4
7dQmpIJQ,139,white,2005,1895,2
5LCbCpeo,162,black,1878,2005,4
McanhBAU,76,white,1088,1217,6
mhxTYPrg,30,black,1224,1372,5
nfeAc1Cz,45,white,1209,1237,2
qbK48KHH,115,white,1504,1241,2
bUOzxnpp,71,white,1225,1378,6
UVOXUoqA,29,white,1222,1356,6
FVJkBv3w,115,white,1202,1522,5
eSX81pzG,97,black,1132,1193,3
KLkiMIOc,36,black,1202,1513,6
ijnrtJ09,55,black,1207,1422,3
5CFdyoUL,62,white,1328,1215,2
nLz361qJ,52,black,1224,1294,6
YAM5gJHu,62,black,1121,1212,2
RjmWOWzW,36,black,1221,1334,4
K3ARfviR,68,black,1350,1204,2
4KfrlxPd,50,black,1212,1331,2
HmkdlQ0w,34,black,1216,1523,4
jH7C6aEi,30,black,1228,1222,6
MPcwauiB,29,black,1233,1215,3
fatseONM,63,white,1340,1235,7
x1ob2Pt3,22,black,1242,1402,3
FcIi1dAV,30,white,1230,1246,3
Bj5ER5su,56,black,1594,1225,3
GXuBktGn,37,white,1442,1230,7
3Lk8VJ0k,99,white,1222,1314,4
8orgjuBU,16,black,1329,1206,2
18HDTKYJ,78,black,1198,1316,6
k1MKgtqK,81,black,1206,1341,3
ZvZV7mJk,115,white,1196,1112,4
cD3RJTko,31,white,1081,1213,3
r5Z1EbZq,32,black,1528,1192,3
l3HlCynZ,54,black,1199,1359,3
vNhqiSmP,18,white,1829,1420,5
dPILkUfp,26,black,2212,1829,6
XWCCNA4p,11,white,1829,1544,5
fARHwh1J,96,black,1829,1641,8
94PzrlSh,42,black,1799,1811,7
CeQ4FJL4,37,white,1830,1830,3
gf71eoJM,22,white,1558,1500,2
livdjPVs,53,white,1190,949,2
aG89PHk1,62,black,966,1185,3
TLIJQzE0,78,black,915,910,2
Hs1oCzHv,78,black,932,1389,6
NsEQlZ3B,35,white,1041,932,2
iZcneutS,58,black,1015,1007,2
Pjq2zieD,40,black,1223,1333,2
I4T8fHHn,27,white,1324,1321,3
oq3o27d7,75,white,1531,1190,2
8DVJjgDI,24,black,1264,1477,4
snbBQo3U,7,white,1350,1500,3
LqRGDmAn,56,black,1500,1670,3
hyHDCD1r,12,black,946,1545,2
N1kfn0Pb,9,white,1500,987,2
T7ZghMlH,63,white,1899,1263,2
EJZGW9Kx,52,black,1272,1807,2
PDEr3Wpq,58,black,1628,1532,3
KTlKXYu5,74,black,1662,1584,4
H1tXmciJ,109,white,1802,1662,3
aLUDO0OK,85,white,1635,1625,8
1tYloDlh,23,black,1705,1599,6
LtLvya6k,65,white,1683,1627,3
VWObpT2e,64,white,1672,1663,3
8HWKvRd7,37,white,1667,1708,6
aK83TfkX,45,white,1661,1677,7
N51cavhn,37,black,1614,1608,4
faChBJ0t,77,black,1631,1531,1
qb0Br04o,129,white,1545,1616,5
hQ2FqNFG,119,white,1526,1536,3
9XRW1lgJ,79,white,1342,1580,7
hBUhm4jN,62,white,1667,1394,3
WcYA1L7S,32,white,1500,1394,2
WszapulO,114,black,1500,1675,7
0yQZ76aS,44,black,1923,1974,5
t7MCFq3r,75,white,1747,1962,4
i6nE1F1S,57,white,1774,2003,4
gxSm3Zp9,65,white,2024,2031,3
6Adb2k3F,106,black,1771,2019,1
H6xFMBLl,76,black,2052,2028,5
WwkpkV7P,151,white,1605,2114,3
Yvnv5jmg,57,white,2103,1822,4
TjhhrFvM,75,white,2074,2013,6
u9Tl6RNG,57,black,1982,2042,4
JEIqg0A2,33,draw,2050,1981,16
wDdAr5cV,152,draw,1978,2061,4
wCgk3Tno,33,white,2074,2121,4
SipCSO1G,96,black,2209,2044,3
00dSgZj7,114,black,1689,2201,3
VgrpWPSJ,67,white,2198,1519,5
xFSBK77D,126,black,1524,2195,3
ihq8Mlwj,27,white,2195,2137,5
NE2n7AAP,94,black,1357,2193,5
93zahHgP,55,white,2192,1357,4
ajyh9QoL,116,black,1609,2192,3
TRktqq5h,13,white,2192,1609,6
U9PMzlXg,71,white,2130,2054,7
VOmTxoSK,57,white,2113,1692,3
xJyhfWO9,1,white,1484,2113,1
W2g5tr9m,61,white,2099,1627,6
HCylVwnT,22,black,1629,2082,9
Heof4taO,50,white,1757,1896,4
uMVn5HRw,24,draw,2007,1500,5
R0zvoILb,33,white,1467,1305,2
Nqsugfp6,58,black,1333,1289,2
UF540Neb,49,white,1271,1346,4
mZn0K0zd,39,white,1572,1276,4
xG2B7deG,34,black,1281,1568,4
rzFaVyJj,44,black,1282,1213,4
uWFmrfVY,30,black,1298,1285,7
StU9URj5,50,black,1301,1664,4
vPVqBm1q,88,black,1642,1273,3
UFkXswno,76,black,1529,1247,2
3XVTGy1e,71,white,1515,1253,2
0jUOGBVG,60,black,1270,1247,6
Kr0h8oA9,49,white,1233,1289,5
lZw57Gfz,103,white,1542,1295,2
7hY0j15B,69,black,1295,1733,2
rN6BMxL5,45,black,1305,1479,4
KYtSy3GE,77,white,1282,1394,4
DX1cVt7h,101,white,1342,1298,3
7f2k2ZKy,58,white,1281,1286,2
tlZw9uen,79,white,1655,1286,2
QkmvsFrc,18,black,1500,1247,3
hKngYu5f,73,white,1368,1500,4
hJ3orVeR,3,white,1500,1500,3
4T31cYDX,9,white,1581,1631,5
JUdkpMzD,53,black,1504,1631,8
iFhZ3B8F,90,black,1631,1606,7
7zqvBzbW,41,white,1500,1631,5
e0M8MFhD,61,white,1711,1631,9
q95vqKSc,45,white,1594,1631,8
6z9mfLKs,63,white,1631,1546,3
r6JLnr4c,69,white,1617,1674,5
i7fZnUrB,103,white,1950,1620,9
zeTqO8vQ,68,draw,1608,1591,3
Jj6QlqD1,47,white,1600,1432,4
f8yVUtSf,60,draw,1626,1599,6
bYemm7Zz,50,black,1699,1581,5
KSK6exM8,51,white,1562,1714,5
iGKrSUV2,16,white,1302,1585,2
kidqgjGM,38,black,1593,1737,8
ERkxkoxF,23,white,1730,1603,6
7ToCyaNS,48,black,1611,1775,3
TVqQr9d3,40,black,1635,1595,4
XhuUiPlG,70,black,1604,1757,8
TOziQMsv,72,black,1589,1588,3
NE8z3DEl,66,black,1588,1500,5
w6AmRXgh,76,black,1500,1588,3
NY7u2Omr,28,white,1588,1203,4
rdD9KSfi,111,white,1588,1500,4
DInvwDFc,49,black,1296,1588,4
P5uLal64,70,black,1697,1566,4
hSqBGEK8,38,black,1662,1586,4
OhsyNZSG,43,white,1586,1662,4
cr5iuIrQ,3,white,1362,1265,2
cr5iuIrQ,3,white,1362,1265,2
FtVjeTvc,50,black,1265,1500,4
qblESqQn,30,black,1500,1265,7
SeWWAAH8,50,black,1265,1500,1
niw2zjOi,10,black,1099,1574,2
ihAlSQ2i,21,white,1459,1143,6
b21epG0r,20,black,1175,1455,1
WiuVyh8F,43,white,1466,1500,2
aKZVsxi7,29,white,1773,1366,3
FHk2N3wj,34,black,1385,1246,2
mA1wYS13,40,black,1300,1374,3
qmEKgMQ7,63,white,1320,1391,1
czcRknBI,41,white,1293,1411,4
Prg0wpcq,19,black,1230,1402,5
Edq8Rhf8,65,white,1611,1410,4
x6FrUWtW,93,white,1321,1430,5
WtPRFdFr,78,black,1292,1419,1
U2c6Ntqe,38,black,1205,1412,6
5gudvgsx,32,black,1306,1400,8
fbSlJaL8,56,black,1257,1389,3
hBhPrmie,34,black,1188,1381,4
5pJTtJLG,101,white,1399,1399,4
uZFIyORe,74,black,1279,1386,3
1BOkb1QE,62,black,1485,1362,5
JqfWq204,60,black,1387,1246,7
HgZqaU8G,19,white,1373,1286,4
BMy4i4Y6,24,black,1348,1353,1
hfih2smr,66,black,1374,1377,2
dpVslrR2,53,white,1347,1455,2
z4zn5SuK,29,white,1324,1311,5
FUHof5BD,93,white,1461,1500,4
A2u4TjKf,20,black,981,1318,11
O371pqab,35,black,1224,1298,2
kfELDqCo,41,white,1426,1317,2
Ja8QLAdX,69,white,1479,1334,8
GbqXTRfR,61,white,1309,1253,6
ZZZIvvU0,30,black,1333,1423,3
u5aJxrLW,35,white,1331,1371,4
RhPoF6U2,41,white,1464,1403,3
I2niMJ0b,60,white,1564,1430,9
xqdaahOq,30,black,886,1426,4
SWzutPKI,62,black,1486,1391,5
feCKPDg0,67,white,1543,1539,5
6l8p3VLB,44,black,1490,1472,4
FlHlmE9i,41,white,1590,1539,4
wycDvCS5,50,black,1438,1497,2
8VQNcZOY,74,black,1457,1164,6
gdF94tx2,94,black,1468,1484,8
fj8Qy0UC,66,white,1499,1478,4
Qz86tCvW,34,black,1407,1468,7
XDKSUJSm,9,white,1392,1483,5
yn0S0FiX,40,white,1366,1483,5
ekoL95Wq,55,white,1366,1483,3
tk42Gnsk,23,white,1474,1365,3
CcN5J9Y8,88,black,1485,1512,2
1bH369Cr,43,white,1184,1485,1
fOgN81s0,29,black,1495,1565,6
pV3uuzKe,29,white,1495,1257,4
QKlm0hw3,52,black,1366,1495,3
xpubmFeE,57,white,1476,1740,7
MPdTXWqT,57,white,1399,1491,4
NHRcERsd,24,black,1464,1479,3
lYEg18Ip,4,white,1500,1479,1
8Bw81Ynp,66,black,1479,1810,6
epiJi2wS,66,black,1479,1810,3
o77rqvZh,99,white,1462,1605,5
z8xajoMQ,35,white,1450,1432,3
eLpFy54o,54,black,1437,1632,6
c02LbShM,49,black,1444,1642,3
wmrYjsBG,37,white,1795,1700,9
071xIJg0,81,white,1776,1829,6
zTlf7W2i,63,white,1813,1792,5
y2MwR7RZ,52,white,1992,1801,11
z0j86a4F,52,black,1858,1779,3
uTaohUAT,64,black,1784,2085,12
GeR0xQq5,46,black,1797,1931,5
r1bHHdSp,43,white,2074,1804,3
53QIa0Oy,16,black,1887,1777,1
Cbvv7rN4,69,white,1747,1902,3
HJFaW72x,79,white,1424,1500,3
018JyEeA,47,white,1568,1561,4
d34ywqnx,40,black,1576,1687,6
pe8wu9Ud,58,black,1582,1773,2
JoiwM97y,106,black,1581,1667,6
fmmyENlR,74,black,1590,1697,7
BtWQFLbW,49,white,1578,1569,10
UxYJFGp8,40,black,1583,1820,6
RH7eA7dl,44,black,1601,1423,5
AeWVTOHx,39,white,1599,1484,4
3NNJLosr,113,white,1597,1134,8
d2cGqlcu,67,white,1591,1392,7
KA1FGTw9,74,black,1613,1257,9
7vD13zGz,62,black,1628,1276,7
LSEa5Qij,31,white,1622,1430,5
BYbXwnos,87,white,1616,1459,5
AGjgKlrt,109,white,1606,1537,5
4Zt7jw5j,136,black,1623,1473,6
6PJTEqcE,55,white,1612,1582,3
1EpvDINN,131,draw,1613,1406,6
iT9nUUOM,65,white,1602,1572,5
AT66oZPF,97,white,1593,1509,2
BMR4m22D,10,white,1583,1554,5
18qpEVjX,55,white,1573,1496,9
LOrfGmwg,49,black,1585,1591,4
XGjY9TWk,65,white,1582,1260,8
Qmt3ExG6,29,white,1578,1277,2
F05Wjj1U,56,black,1580,2002,5
BFgm9X2I,65,white,1573,1500,11
J0Puq3FZ,124,white,1564,1461,6
NwmazmvR,100,white,1557,1500,7
xDdm2E8o,70,black,1566,1643,6
8v43czQN,55,black,1595,1483,2
I1ZOFFNj,33,white,1591,1338,5
e2292JaS,110,black,1606,1498,8
g0tPbINB,55,white,1602,1343,6
PrpX9Fne,44,white,1600,1175,7
5WGuvaoa,72,black,1616,1467,4
Gov9OitE,67,white,1605,1575,9
ufp9UTMe,47,white,1598,1451,5
6lvjEaav,21,white,1592,1401,6
OgedjE68,19,white,1587,1347,5
GpSMQNVd,63,white,1577,1500,5
FkKJnQNi,37,white,1565,1548,6
k74HP1T0,30,white,1561,1275,6
yfuBgAoC,82,black,1461,1253,3
aM3glhVe,26,white,1377,1500,3
a96nfZ1s,49,white,1327,1364,5
UX1RkaAp,36,black,1070,1802,2
HChTjRK2,68,black,1097,1171,3
Uiq79Uha,7,white,1271,1130,3
3bJ9xmTN,10,black,1130,1455,3
iboSWj4a,15,white,1568,1307,4
QuPE0D5e,10,black,1240,1602,2
LOsnAXGO,16,black,1240,1422,3
v9KnKPqk,18,black,1240,1587,3
qHO0YWtF,26,black,1295,1322,4
DbJ78r6g,17,black,1380,1189,5
xnBSxSB4,112,black,1271,1624,3
csP6sC74,84,black,1500,1749,7
JdS8qzJ2,44,black,1500,1404,2
06DXS9rn,84,black,1838,1774,6
7XCRAiUW,19,white,1172,1774,9
SlwtOp0O,55,black,1241,1744,4
zEUv4bsE,73,white,1667,1644,3
x7PZTvqe,39,white,1904,1648,4
9meL3k35,48,black,1661,1619,7
37WQymP1,41,white,1677,1672,4
7tghWvRh,79,white,1661,1632,3
y0oAxyO5,32,black,1683,1651,7
eQypIfzP,28,black,1652,2159,8
97eS1JmG,52,black,1364,1649,2
fB0M012q,48,black,1653,1889,6
OOZgdJQi,65,white,1674,1657,2
IvdgnOwN,84,black,1664,1810,4
yEp5OZ15,51,black,1673,1722,10
ZadokJun,18,white,1625,1500,3
otdzaTLb,3,white,1240,1161,3
pnUiYHYo,25,black,1323,1441,3
YMiyy1mZ,78,black,1500,1496,4
3wL1Yzki,20,black,1349,1500,4
T5M34F4W,61,white,1066,1174,7
ebl2YlrJ,21,white,1262,1236,7
OdJHMn02,47,white,1460,1279,6
uGuoeGsc,80,black,1390,1346,11
lqtIurpJ,88,black,1571,1784,4
Rq5dDXtu,59,white,1806,1577,9
ro6YV4Nk,35,black,1584,1737,10
2PAwnrXN,43,black,1597,1583,2
DC1d5QWd,37,white,2081,1599,2
rdWkYoUB,101,white,1592,1390,2
DqQRZe8T,63,white,1828,1598,4
pyLvshFK,122,draw,1648,1596,8
rorqJ7ny,78,black,1613,1520,7
M0Wm8L5d,56,black,1495,1603,9
CTzcye1m,73,white,1599,1274,3
H2yp1ons,111,draw,1875,1589,2
Z0Yucvgu,45,white,1636,1601,2
SS1yeeSs,72,black,1657,1584,1
roobN3TP,17,white,1576,1373,5
yAMXlSxM,69,black,1593,1549,3
